Gene name	Mouse gene name
MFRP	Mfrp
	
	
RNU6-1304P	Gm54512
ABCC5-AS1	
EEF1A1P8	
SRP9	Srp9
HTR3D	
	
RNU6-942P	Gm23302
RPS2P15	
EMP2P1	
SMARCE1P6	
ZMIZ2	Zmiz2
	
PPIL1P1	
GAREM2	Garem2
USP2	Usp2
LEFTY3P	
	
ADH4	Adh4
TMEM63A	Tmem63a
DVL3	Dvl3
ARMC9	Armc9
	
RPH3AL-AS1	
RPH3AL-AS2	
	
LRRC37B	Lrrc37a
LRRC37B	Lrrc37
ADH6	Adh6b
NPIPP1	
MIR6511B2	
Y_RNA	
MIR3180-4	
	
	
LINC02823	
ADH1A	Adh1
	
	
	
	
	
	
	
	
	
THY1	Thy1
	
LINC02404	
	
AP2M1	Ap2m1
	
	
GUCY2C	Gucy2c
LEFTY1	Lefty1
LEFTY1	Lefty2
ADH1B	Adh1
	
CHEK2P7	
SRCAP	Srcap
	
MIR6741	
	
LEFTY2	Lefty1
LEFTY2	Lefty2
PRSS30P	
NDUFA3P3	
THY1-AS1	
DUXAP5	
EPHX1	Ephx1
CCDC153	Ccdc153
PRSS30P	
	
FLYWCH2	Flywch2
MYEOV	
GUCY2C-AS1	
MOB3A	Mob3a
	
H2AJ	H2aj
ADH1C	Adh1
WBP11	
	
	
	
NPW	Npw
IFITM9P	
OR1G1	
LINC02956	
	
HDAC9	Hdac9
LINC02952	
	
LINC01488	
ATP2A1-AS1	
RPL31P60	
TRPV1	Trpv1
CCND1	Ccnd1
NPIPB9	
FAAP24	Faap24
	
	
	
AGPAT4	Agpat4
MIR218-1	Mir218-1
	
SRM	Srm
C12orf60	BC049715
NPIPB12	
PACRGL	5730480H06Rik
SMCO3	Smco3
	
ART4	Art4
OR7C1	
LTO1	LTO1
NOL3	Nol3
PCSK4	Pcsk4
	
MGP	Mgp
EXOSC10	Exosc10
PRKN	Prkn
TERC	
Telomerase-vert	Gm55883
Telomerase-vert	Terc
ACTRT3	Actrt3
	
ERP27	Erp27
MYNN	Mynn
	
	
KRT8P44	
PACRG	Pacrg
VPS35L	Vps35l
ARHGDIB	Arhgdib
FGF19	Fgf15
	
	
PACRG-AS2	
	
PACRG-AS3	
DNAJB6P5	
FGF4	Fgf4
	
COX7CP3	
LRRC34	Lrrc34
SETP16	
Y_RNA	
CXCR5	Cxcr5
ERVK3-1	
	
BCL9L	Bcl9l
PDE6H	Pde6h
PDE4C	Pde4c
LINC01489	
OR10P1	Or10p1
PACRG-AS1	
ATF7IP	Atf7ip
	
	
RNU6-537P	Gm54833
MIR4492	
	
	
UPK2	Upk2
CAHM	
SYF2	Syf2
QKI	Qki
RN7SL688P	
Y_RNA	
FOXR1	Foxr1
	
	
	
LRRC31	Lrrc31
	
RSRP1	Rsrp1
HMBS	Hmbs
KRT18P43	
SAMD7	Samd7
	
	
FAM20BP1	
FHL1P1	
	
SEC62	Sec62
PLBD1	Plbd1
NDUFAF2	Ndufaf2
RHD	Rhd
UGT3A2	Ugt3a1
UGT3A2	Ugt3a2
ZSCAN5C	Zscan5b
	
RN7SKP134	
CABP1-DT	
PINLYP	Pinlyp
MLEC	Mlec
	
	
SUPT3H	Supt3
	
	
	
	
	
UNC119B	Unc119b
CTNS	Ctns
SELENOV	Selenov
	
	
LMBRD2	Lmbrd2
	
MIR4700	
SPSB3	Spsb3
ACADS	Acads
NLRP11	
SEC62-AS1	
GPR160	Gpr160
NUDT19P4	
	
RBM22P4	
	
MIR586	
	
B3GNTL1P2	
	
CD2AP-DT	
CD2AP	Cd2ap
MIR580	
RNU6-1305P	Gm22245
SPPL3	Sppl3
RNU4-38P	Gm22005
KMT5AP3	
NADK2	Nadk2
LRRIQ4	Lrriq4
TEX264	Tex264
POMC	Pomc
VN1R4	Vmn1r233
VN1R4	Vmn1r237
VN1R4	Vmn1r234
VN1R4	Vmn1r235
VN1R4	Vmn1r236
	
SHPK	Shpk
SMIM44	Gm48552
ARHGAP35	Arhgap35
ARF1P2	
	
	
CABP1	Cabp1
CTNS-AS1	
Y_RNA	
RN7SKP116	Gm56368
TAX1BP3	Tax1bp3
OPN5	Opn5
LINC01381	
KCNIP4	Kcnip4
	
COL4A4	Col4a4
P2RX5-TAX1BP3	
NPAS1	Npas1
KIFC3	Kifc3
RPL21P125	
EMC6	Emc6
	
P2RX5	P2rx5
RNA5SP132	
GRM2	Grm2
RNU1-105P	
SLC16A10	Slc16a10
TBXAS1	Tbxas1
RNU6-960P	
MFSD4B-DT	
MFSD4B	Mfsd4b4
MFSD4B	Mfsd4b1
MFSD4B	Mfsd4b5
	
IQCF6	Iqcf6
NADK2-AS1	
	
KMT2D	Kmt2d
NCBP2	Ncbp2
TMEM160	Tmem160
NEU4	Neu4
SKP2	Skp2
ZC3H4	Zc3h4
	
REV3L	Rev3l
	
	
MIR7978	
	
	
RPL31P25	
	
KCNIP4-IT1	
SAE1	Sae1
ARL9	Arl9
NCBP2-AS1	
NCBP2AS2	Ncbp2as2
PIGZ	
HOPX	Hopx
	
RPSAP69	
RYBP	Rybp
TSC22D2	Tsc22d2
	
PDCD1	Pdcd1
COL6A6	Col6a6
RTP5	
FAM240C	
DUX4	Duxbl1
	
	
	
LINC01880	
BBC3	Bbc3
CICP10	
SEPTIN14P2	
RPL23AP84	
RPL23AP88	
	
	
	
MIR6811	
TMEM129	Tmem129
COL6A3	Col6a3
MIR3190	
MIR3191	
	
CCDC9	Ccdc9
RASA4B	Rasa4
LINC02265	
ITGAE	Itgae
CHRNA9	Chrna9
	
	
RNU7-74P	
RBM47	Rbm47
ZNF662	
SLC22A25	
INAFM1	Inafm1
MZF1-AS1	
	
KRBOX1-AS1	
FCF1P5	
REV3L-IT1	
	
BRD7P4	
	
RRAGD	Rragd
	
LENG8-AS1	
SNRK	Snrk
LINC01836	
NACAP7	
NACC1	Nacc1
CELF1	Celf1
ANKRD6	Ankrd6
PSMD8	
RPL6	Rpl6
	
HASPIN	Haspin
	
	
RN7SL517P	
SNRK-AS1	
G3BP1	G3bp1
	
SOCS3	Socs3
Y_RNA	
RPL18AP9	
	
GASK1A	Gask1a
RN7SL236P	
RNU6-215P	
WIPI2	Wipi2
PGS1	Pgs1
	
	
MIR4802	
APBB2	Apbb2
AP3D1	Ap3d1
HRH1	Hrh1
	
CHCHD4P4	
SH2B1	Sh2b1
ATG7	Atg7
	
TMEM235	Tmem235
	
NEK4P2	
RNASEH1P2	
CCDC144A	
SLC29A4	Slc29a4
PTPN11	Ptpn11
SMIM38	Smim38
RN7SL11P	
	
MS4A1	Ms4a1
URAHP	
	
	
	
	
	
	
	
MAP3K4-AS1	
C12orf76	
C6orf62	BC005537
RNU6-355P	Gm22883
	
CAMK2B	Camk2b
	
ARMH2	Armh2
	
CAPS2-AS1	
	
	
DSP-AS1	
IRX2	Irx2
MPHOSPH10P1	
CCNG2P1	
WNT1	Wnt1
NLRP10	Nlrp10
SYNCRIP	Syncrip
	
RPL13AP27	
	
KMT5A	Kmt5a
	
CSTBP1	
GLYATL1	
FTO	Fto
VGLL4	Vgll4
LSINCT5	
ADRB2	Adrb2
CDC20B	Cdc20b
CEP83	Cep83
	
RNU6-405P	
RN7SL620P	
UPF3AP1	
SRP68P1	
	
	
FAM106C	
	
NOS2P4	
COTL1P1	
	
	
WNT9B	Wnt9b
DES	Des
SHROOM1	Shroom1
LINC01974	
GOSR2-DT	
RNU6ATAC3P	
SMIM35	Smim35
GOSR2	Gosr2
	
IRX3	Irx3
TMEM138	Tmem138
ANGPTL6	Angptl6
KIF3A	Kif3a
RELB	Relb
	
	
TMT1B	Tmt1b
LINC02140	
FBXO21	Fbxo21
	
	
	
	
CPPED1	Cpped1
RIC3-DT	
LMO1	Lmo1
SCN2A	Scn2a
MIR4718	
	
	
	
RPL35AP34	
SHISA9	Shisa9
CLASRP	Clasrp
TMEM33	Tmem33
	
	
STK33	Stk33
NPIPB7	
WWOX	Wwox
	
	
THRB-AS1	
	
EIF3KP2	
RN7SL216P	
RNA5SP125	
CFL1P7	
ADAMTS20	Adamts20
RNA5SP126	
H3P10	
	
	
RARB	Rarb
ADAMTS3	Adamts3
ANKRD26P1	
RNU6-845P	Gm55985
	
	
SHCBP1	Shcbp1
CNOT8	Cnot8
ANKRD17-DT	
	
	Gm25539
	Gm24888
	
	
IER3-AS1	
AFP	Afp
LINC00243	
LINC02570	
	
MUCL3	Mucl3
RAB43P1	
	
VPS35	Vps35
RN7SL26P	
Metazoa_SRP	
BAK1	Bak1
TUBA1C	Tuba1c
RNU6-611P	Gm55850
ZNF296	Zfp296
LINC00336	
GEMIN7-AS1	
ITPR3	Itpr3
GEMIN7	Gemin7
EIF5AP3	
TBC1D17	Tbc1d17
NOS1	Nos1
SDHDP6	
	
CARNS1	Carns1
AFM	Afm
TMEM50A	Tmem50a
PPEF2	Ppef2
	
	
ORC6	Orc6
	
MACO1	Maco1
KCNK12	Kcnk12
BCAS2P1	
	
ANKRD42-DT	
MSH2-OT1	
VN1R18P	
FBXO11	Fbxo11
PCF11-AS1	
ANKRD42	Ankrd42
RPS3A	Rps3a1
MYLK3	Mylk3
TSEN15	Tsen15
NUP62	Nup62
	
C16orf87	4921524J17Rik
	
UBC	Ubc
CKS1BP4	
	
RPL32P24	
MIR5089	
RPRML	Rprml
PCF11	Pcf11
RN7SL270P	
	
CDC27	Cdc27
CKBP1	
UQCC2	Uqcc2
	
GPT2	Gpt2
MIR3934	
IP6K3	Ip6k3
CDC42SE2	Cdc42se2
	
Y_RNA	
LRRC71	Lrrc71
KDM2B	Kdm2b
IZUMO2	Izumo2
	
LEMD2	Lemd2
RDUR	
Y_RNA	
	
TRMT10C	Trmt10c
SNORD73B	Snord73b
ATP13A3	Atp13a3
SH3D19	Sh3d19
SPINK1	Spink1
MIR765	
RN7SL612P	
FMN2	Fmn2
Metazoa_SRP	
DNAJA2	Dnaja2
	
U2AF2	U2af2
MAPK9	Mapk9
	
PHF5AP3	
BTBD18	Btbd18
CDHR4	Cdhr4
MISFA	
RNU4-48P	
	
SYT8	Syt8
EIF2AK3	Eif2ak3
BICRAL	Bicral
	
	
	
	
INKA1	Inka1
ABCC10	Abcc10
DNAJA2-DT	
	
	
FRG2KP	
UBA7	Uba7
RBM22P12	
	
MAP3K10	Map3k10
	
	
LBHD1	
	
	
	
KRTAP4-3	Gm11564
KRTAP4-3	Krtap4-1
KRTAP4-3	Krtap4-9
KRTAP4-3	Krtap4-8
KRTAP4-3	Gm11569
KRTAP4-3	Gm11595
KRTAP4-3	Gm11563
KRTAP4-3	Krtap4-6
KRTAP4-3	Krtap4-2
KRTAP4-3	Gm11596
KRTAP4-3	Krtap4-13
KRTAP4-3	Gm11554
TTC9B	Ttc9b
KRTAP4-2	Gm4559
KRTAP4-2	Krtap5-2
KRTAP4-2	Gm40460
KRTAP4-2	Gm45618
KRTAP4-2	Krtap4-16
KRTAP4-1	Gm4559
KRTAP4-1	Krtap5-2
KRTAP4-1	Gm40460
KRTAP4-1	Gm45618
KRTAP4-1	Krtap4-16
KRTAP4-17P	
KRTAP9-12P	
KRTAP9-2	
CCNP	
KRTAP9-3	
KRTAP9-8	
KRTAP9-4	
Y_RNA	
KRTAP9-11P	
	
KRTAP9-10P	
KRTAP29-1	Krtap29-1
KRTAP29-1	Gm10153
GREM2	Grem2
PPM1E	Ppm1e
	
	
MIR5193	
TRAIP	Traip
	
CARD16	Casp1
	
RNU5F-8P	
	
AKT2	Akt2
CWF19L2	Cwf19l2
RAD51C	Rad51c
ADAMTSL4	Adamtsl4
CLUHP3	
MIR6780B	
DLK2	Dlk2
	
	
KRBOX5	
SNORD73A	Snord73a
	
	
PRSS48	Prss48
	
RNU6-1282P	Gm24765
RNU6-1282P	Gm23567
	
F11	F11
RNU6-1113P	
TJAP1	Tjap1
GIT2	Git2
	
VN1R67P	
VN1R3	
RPL23AP86	
	
KREMEN2	Kremen2
	
ABLIM2	Ablim2
CAMKV	Camkv
PTP4A2	Ptp4a2
PAX6	Pax6
PLEKHA8	Plekha8
CERKL	Cerkl
RNU6-288P	Gm25258
RN7SL811P	
MYMX	Mymx
TBC1D9B	Tbc1d9b
SLC29A1	Slc29a1
STRADA	Strada
MIR762HG	
ZFYVE9	Zfyve9
SETD1A	
	
LINC02517	
	
ACOX3	Acox3
	
	
MTURN	Mturn
	
	
RPS27P16	
	
GCC1	Gcc1
BRD7	Brd7
ARF5	Arf5
RN7SL217P	
ACTL11P	
	
NEUROD1	Neurod1
	
PDPN	Pdpn
MON1A	Mon1a
GMPPA	Gmppa
TMEM267	Tmem267
RBM6	Rbm6
PCDH1	Pcdh1
FSCN3	Fscn3
TMCO4	Tmco4
WASIR2	
PAX4	Pax4
IL9RP3	
SNRNP25	Snrnp25
	
MIR641	
RNU6-945P	
FYB1	Fyb1
C19orf47	2310022A10Rik
RNA5SP152	
ABHD18	Abhd18
	
WFIKKN1	Wfikkn1
METTL26	Mettl26
PDGFC	Pdgfc
SND1-DT	
HYI	
IMPDH1	Impdh1
Y_RNA	
Y_RNA	
	
BLVRB	Blvrb
HSP90AB1	Hsp90ab1
	
	
CNOT3	Cnot3
	
	
RPPH1-3P	
TRIM61	Trim61
FRG1	Frg1
FBXL16	Fbxl16
SP3	Sp3
ABCB9	Abcb9
	
MSLNL	Mslnl
MLLT10P2	
	
TUBB7P	
RNA5SP174	
RNA5SP175	
DUX4L9	
RPUSD1	Rpusd1
FRG2	Frg2f1
MOCS2	Mocs2
RARRES2P4	
AGGF1P1	
CLUHP4	
DBET	
	
DUX4L8	
DUX4L7	
ADGRB2	Adgrb2
DUX4L6	
DUX4L5	
SLC35B2	Slc35b2
PTH2R	Pth2r
DUX4L4	
DUX4L1	
DUX4L3	
DUX4L2	
LIMCH1	Limch1
MIR4647	
NFKBIE	Nfkbie
CHTF18	Chtf18
UGT1A3	Ugt1a2
UGT1A3	Ugt1a5
TMEM151B	Tmem151b
TRIB2	Trib2
	
UGT1A8	Ugt1a10
UGT1A8	Ugt1a8
UGT1A8	Ugt1a9
TCTE1	Tcte1
AARS2	Aars2
	Gm22871
	
	
	
DPP9-AS1	
P4HA2-AS1	
	
MIR6830	
	
MIR7-3	Mir7-2
PDLIM4	Pdlim4
	
	
UGT1A5	Ugt1a2
UGT1A5	Ugt1a5
LINC01842	
	
	
LINC00906	
SPATS1	Spats1
UGT1A7	Ugt1a10
UGT1A7	Ugt1a8
UGT1A7	Ugt1a9
	
	
	
ZNF470-DT	
	
RBM5	Rbm5
CDC5L	Cdc5lrt9
CDC5L	Cdc5lrt8
CDC5L	Cdc5lrt5
CDC5L	Cdc5lrt6
CDC5L	Cdc5lrt4
CDC5L	Cdc5l
CDC5L	Cdc5lrt1
CDC5L	Cdc5lrt7
CDC5L	Cdc5lrt10
SLC22A4	Slc22a4
RAB6D	
IGKV1-6	Igkv15-103
IGKV3-7	Igkv18-36
IGKV1-8	Igkv15-103
MIR4642	
IGKV1-9	Igkv15-103
NPM1P36	
IGKV2-10	
COL21A1	
IGKV3-11	Igkv18-36
MIR3936	
	
Y_RNA	
LINC02987	
C5orf22	6030458C11Rik
IGKV1-12	Igkv15-103
IGKV1-13	
IGKV2-14	
IGKV3-15	Igkv18-36
	
GNG13	Gng13
IGKV1-16	Igkv15-103
IGKV1-17	Igkv15-103
IGKV2-18	
IGKV2-19	
IGKV3-20	Igkv18-36
IGKV6-21	Igkv5-37
IGKV6-21	Igkv5-43
IGKV6-21	Igkv5-45
IGKV6-21	Igkv5-39
IGKV6-21	Igkv5-48
SRRM2	Srrm2
IGKV1-22	
IGKV2-23	
IGKV2-24	
IGKV3-25	
IGKV2-26	
	
IGKV1-27	
IGKV2-28	
P2RX4	P2rx4
IGKV2-29	
IGKV2-30	Gm20730
IGKV2-30	Igkv2-137
IGKV2-30	Igkv2-112
IGKV3-31	
	
IGKV1-32	
IGKV1-33	
ACTR3C	Actr3b
IGKV3-34	
IGKV1-35	
IGKV2-36	
IGKV1-37	Igkv15-103
	
IGKV2-38	
IGKV1-39	Igkv15-103
IGKV2-40	Igkv2-109
	
	
RNU6-363P	Gm23794
5S_rRNA	
KMT2CP4	
	
	
P4HA2	P4ha2
LINC01785	
	
	
GALNT17	Galnt17
IGKV1D-39	Igkv15-103
NUDT19-DT	
LIPE-AS1	
IGKV2D-38	
IGKV1D-37	Igkv15-103
IGKV2D-36	
IGKV1D-35	
IGKV3D-34	
IGKV1D-33	
IGKV1D-32	
IGKV3D-31	
IGKV2D-30	Gm20730
IGKV2D-30	Igkv2-137
IGKV2D-30	Igkv2-112
	
IGKV2D-29	
BICRA-AS2	
BSG-AS1	
IGKV2D-28	
IGKV1D-27	
IGKV2D-26	Igkv2-109
	
	
IGKV3D-25	
MIR3914-1	
MIR3914-2	
RANBP3-DT	
IGKV2D-24	
IGKV2D-23	
IGKV1D-22	
	
DNAJB6	Dnajb6
IGKV6D-21	Igkv5-37
IGKV6D-21	Igkv5-43
IGKV6D-21	Igkv5-45
IGKV6D-21	Igkv5-39
IGKV6D-21	Igkv5-48
IGKV3D-20	Igkv18-36
IGKV2D-19	
IGKV2D-18	
IGKV6D-41	Igkv5-37
IGKV6D-41	Igkv5-43
IGKV6D-41	Igkv5-45
IGKV6D-41	Igkv5-39
IGKV6D-41	Igkv5-48
IGKV1D-17	Igkv15-103
IGKV1D-16	Igkv15-103
ZNF8-DT	
	
	
IGKV3D-15	Igkv18-36
PCAT19	
IGKV2D-14	
IGKV1D-13	Igkv15-103
IGKV1D-12	Igkv15-103
IGKV3D-11	Igkv18-36
IGKV2D-10	
IGKV1D-42	Igkv15-103
IGKV1D-43	Igkv15-103
IGKV1D-8	Igkv15-103
IGKV3D-7	Igkv18-36
	
IGKV1OR2-118	
	
	
CNTNAP5	
RBM5-AS1	
SEMA3F-AS1	
NTNG1	Ntng1
	
CD86	Cd86
ZNF667-AS1	
MMP25-AS1	
MIR7-3HG	
POU4F3	Pou4f3
	
	
	
	
	
NBEAL1	Nbeal1
RNA5SP196	
RN7SL791P	
KLRC2	Clec2m
KLRC2	Klrh1
KLRC2	Klre1
KLRC2	Klri1
KLRC2	Klri2
ZNF213-AS1	
ANKRD65	Ankrd65
DROSHA	Drosha
	
CASR	Casr
SNAP47	Snap47
DHFRP6	
KHDC1	Khdc1c
KHDC1	Khdc1a
KHDC1	Khdc1b
	
MRAP2	Mrap2
CSAD	Csad
CEP162	Cep162
HNRNPA1P23	
CSTA	Stfa1
CSTA	Cstdc4
CSTA	Csta3
CSTA	Cstdc5
CSTA	Stfa3
CSTA	Cstdc6
CSTA	Csta1
CSTA	Stfa2
CSTA	Csta2
CSTA	Stfa2l1
	
	
MIX23	Mix23
	
ZNF213	Zfp213
METTL8	Mettl8
	
B4GALT2	B4galt2
	
PTPRN2	Ptprn2
LINC00665	
OLFML2B	Olfml2b
FAM162A	Fam162a
NPIPB4	
TTC24	
IL20	Il20
	
LINC00662	
PPP1R1C	Ppp1r1c
WDR5B	Wdr5b
	
	
MIR153-2	
CCDC47	Ccdc47
	
KPNA1	Kpna1
	
PTPRN2-AS1	
DNASE2B	Dnase2b
	
	
	
	
	
	
	
TRIM72	Trim72
RNU2-61P	
PNRC1-DT	
	
MIR595	
PNRC1	Pnrc1
	
LINC01022	
MIR5707	
THAP5P1	
CAPZA2	Capza2
	
RN7SL336P	
RUSF1	Rusf1
SRSF12	Srsf12
OR2L2	Or2l5
OR2L3	Or2l5
ASPRV1	Asprv1
OR2M4	
SULT1C3	Sult1c1
TNFRSF14	Tnfrsf10b
TNFRSF14	Tnfrsf14
IL37	
	
PM20D2	Pm20d2
RNU6-456P	Gm24296
RN7SL541P	
GABRR1	Gabrr1
	
DDX42	Ddx42
PPP2R2B	Ppp2r2b
NAPA-AS1	
LNROP	
	
	
LMO3	Lmo3
ZNF606-AS1	
GABRR2	Gabrr2
RUSF1-DT	
	
MTND4LP25	
	
	
	
MAP3K2	Map3k2
CBLN1	Cbln1
	
TUBB3P1	
	
SCML4	Scml4
	
DNMT1	Dnmt1
MAGI2-AS3	
	
	
PARP9	Parp9
	
NKAIN2	Nkain2
	
RNF217-AS1	
PRAMEF9	Pramel18
PRAMEF9	Pramel50
PRAMEF9	Gm12790
PRAMEF9	Pramel11
PRAMEF9	Pramel37
PRAMEF9	Pramel47
PRAMEF9	Pramel15
PRAMEF9	
PRAMEF9	Pramel20
PRAMEF9	
PRAMEF9	Pramel7
PRAMEF9	Pramel13
PRAMEF9	Pramel29
PRAMEF9	Pramel17
PRAMEF9	Pramel16
PRAMEF9	Pramel31
PRAMEF9	Gm13057
PRAMEF9	Gm13102
PRAMEF9	Gm16367
PRAMEF9	Pramel43
PRAMEF9	Oog3
PRAMEF9	
PRAMEF9	
PRAMEF9	Pramel30
PRAMEF9	Pramel6
PRAMEF9	Pramel24
PRAMEF9	Pramel22
PRAMEF9	Pramel41
PRAMEF9	Pramel34
PRAMEF9	Pramel23
PRAMEF9	Pramel42
PRAMEF9	
PRAMEF9	Pramel26
PRAMEF9	
PRAMEF9	Pramel49
PRAMEF9	
PRAMEF9	Pramel28
PRAMEF9	Pramel60
PRAMEF9	Pramel51
PRAMEF9	Pramel56
PRAMEF9	Gm13040
PRAMEF9	Gm13043
PRAMEF9	
PRAMEF9	Pramel1
PRAMEF9	Pramel21
PRAMEF9	Gm12789
PRAMEF9	C130073F10Rik
PRAMEF9	
PRAMEF9	Pramel14
PRAMEF9	
PRAMEF9	Pramel54
PRAMEF9	
PRAMEF9	Pramel38
PRAMEF9	Pramel46
PRAMEF9	Pramel32
PRAMEF9	Oog2
PRAMEF9	Pramel53
PRAMEF9	Pramel55
PRAMEF9	
PRAMEF9	Pramel44
PRAMEF9	Pramel48
PRAMEF9	
PRAMEF9	Pramel12
PRAMEF9	
PRAMEF9	
PRAMEF9	
PRAMEF9	Pramel57
PRAMEF9	Gm2042
PRAMEF9	
PRAMEF9	Pramel33
PRAMEF9	
PRAMEF9	Pramel4
PRAMEF9	Oog1
PRAMEF9	
PRAMEF9	Pramel19
PRAMEF9	
PRAMEF9	
PRAMEF9	Pramel45
PRAMEF9	Pramel36
PRAMEF9	Pramel35
PRAMEF9	
PRAMEF9	
PRAMEF9	Pramel27
PRAMEF9	Pramel5
PRAMEF9	Oog4
PRAMEF9	Pramel40
PRAMEF9	Pramel25
FTSJ3	Ftsj3
OR2T35	Or2t35
OR10K2	
IRF2BP2	Irf2bp2
RABL2A	Rabl2
RNF217	Rnf217
RBM15	Rbm15
JMJD4	Jmjd4
DTX3L	Dtx3l
TMBIM4	Tmbim4
KRT8P48	
	
PPP2R2B-IT1	
	
APTR	
STK32A-AS1	
KLHDC7A	Klhdc7a
	
MTX1	Mtx1
FNDC9	Fndc9
PSME3IP1	Psme3ip1
CSH2	Gh
TPD52L1	Tpd52l1
NIPAL4-DT	
PARP15	
	
	
NIPAL4	Nipal4
MAGI2	Magi2
	
	
	
	
LINC02731	
ARL8A	Arl8a
	
	
HMGCR	Hmgcr
	
IUR1	
CD44-DT	
NCOA1	Ncoa1
	
NAV2-AS2	
GPR37L1	Gpr37l1
	
CCDC83	Ccdc83
GH2	Gh
EIF4BP8	
EMC3	Emc3
SNX27	Snx27
	
SRPRB	Srprb
MUCL1	
SYTL2	Sytl2
LARP4	Larp4
	
ZNF385C	Zfp385c
CDH5	Cdh5
SMARCD2	Smarcd2
WWP1P1	
ST3GAL6-AS1	
HDDC2	Hddc2
PDLIM1P4	
DCBLD2	Dcbld2
	
	
HEY2-AS1	
LINC02523	
HEY2	Hey2
C2orf81	1700003E16Rik
DYNC1LI2-DT	
NCOA7-AS1	
TERB1	Terb1
TXLNB	Txlnb
	
HYCC2	Hycc2
CELF3	Celf3
RNU6-26P	
RNU6-1263P	Gm22887
ST3GAL6	St3gal6
	
KRTAP9-6	
KRTAP9-7	
TBC1D3G	
	
CITED2	Cited2
LINC01625	
ATP5PBP6	
	
	
COL23A1	Col23a1
	
NAE1	Nae1
	
MPC1	Mpc1
GTF2IP1	
	
LRRC1	Lrrc1
TBC1D3H	
	
PROC	
PMS2P2	
	
RN7SL646P	
	
RN7SKP70	
NSUN5P1	
RNU6-1192P	
	
TBC1D3F	
RUFY1	Rufy1
MLIP	Mlip
	
TBC1D3JP	
RIIAD1	Riiad1
	
ZNHIT3	Znhit3
	
	
MRPL9	Mrpl9
MIR4783	
LIMS2	Lims2
PMS2P3	
RNF212	Rnf212
RNA5SP439	
OAZ3	Oaz3
MYO19	Myo19
VEZT	Vezt
	
	
STAG3	Stag3
PRDX2P3	
RUFY1-AS1	
	
DOCK6	Dock6
	
	
	
	
	
MLIP-AS1	
	
LINGO4	Lingo4
CBY3	Cby3
C2CD4D-AS1	
C4orf50	Gm1043
THEM5	Them5
FYCO1	Fyco1
ERHP2	
	
	
LYPLA1P3	
RNU6-411P	
RNU6-284P	Gm22333
THEM4	Them4
CHORDC1P3	
LINC00472	
SMIM31	Smim31
CANX	Canx
HSP90AB2P	
	
BNIP3P41	
	
NT5C3AP1	
	
	
	
	
	
KRT8P28	
	
	
AIDAP2	
S100A10	S100a10
	
ZEB2P1	
	
CIBAR1P2	
CIBAR1P2	
	
NBPF18P	
	
HSP90AA6P	
	
	
	
HSP90AA4P	
	
	
	
	
	
	
STIL	Stil
	
	
SLED1	
OGFRL1	Ogfrl1
RTEL1P1	
	
	
	
	
	
MRPL42P1	
	
	
MIR30C2	Mir30c-2
	
MIR30A	Mir30a
LINC01626	
	
	
MICOS10P3	
NGRNP2	
KRT19P1	
CIMIP3	Cimip3
GUSBP5	
RNU6-342P	
	
SYT14P1	
RPS20P15	
FTLP10	
UBA52P4	
FTLP10	
RPSAP36	
RNU1-96P	Gm23511
	
ARID1B	Arid1b
	
FAIM	Faiml
FAIM	Faim
ABCA11P	
ABCA11P	
PCNAP1	
	
CSN1S2AP	
CSN1S2AP	
CETN4P	
	
TMED11P	
TMED11P	
VAMP9P	
	
	
	
SMARCA5	Smarca5
MAGI1	Magi1
	
	
CA7	Car7
PIGW	Pigw
EFNA2	Efna2
GGNBP2	Ggnbp2
CASTOR3P	
ADAMTSL5	Adamtsl5
PDP2	Pdp2
GUSBP5	
	
RRAD	Rrad
	
ZNF614	
DHRS11	Dhrs11
	
	
CIBAR2	Cibar2
	
ZNF432	
	
LITAFD	Litafd
ALB	Alb
ZG16B	Sbpl
MRM1	Mrm1
	
PRSS22	Prss22
	
ZNF841	
	
LINC00670	
	
ZNF616	
TMC8	Tmc8
	
	
RPL37P23	
HYDIN	Hydin
ZNF836	
GPR17	Gpr17
	
PTPRJ-AS1	
MDM2	Mdm2
NUP160	Nup160
	
MIR6801	
	
	
Y_RNA	
ZNF766	
ALMS1	Alms1
KPLCE	Kplce
LCEP2	
LCEP1	
LCE1F	
LCE1E	
LCE1D	
	
MTND6P35	
MTCYBP13	
	
MTND1P15	
MTND2P13	
	
NCDN	Ncdn
NMTRS-TGA3-1	
TAMM41	Tamm41
MTATP6P3	
MTCO3P13	
	
STAG3L5P	
	
MIR643	
	
	
CSH1	Gh
ZNF480	Zfy1
ZNF480	Zfy2
RNA5SP181	
	
IQCE	
	
	
NIPBL-DT	
	
TNFAIP3	Tnfaip3
ZNF610	Zfy1
ZNF610	Zfy2
KRT18P31	
NENFP3	
RPL29P13	
CD79B	Cd79b
	
	
ARSI	Arsi
HDAC4	Hdac4
SLC35B3	Slc35b3
ZNF880	
TCOF1	Tcof1
ZNF528-AS1	
ROPN1	Ropn1
	
ZNF528	
TFAP2E	Tfap2e
SLC13A2	Slc13a2
HYOU1	Hyou1
AMY1A	
CFAP20DC	Cfap20dc
TBC1D32	Tbc1d32
DPPA5P1	
ZNF534	
	
SORCS2	Sorcs2
PPP2R1A	Ppp2r1a
AMY1B	
CFAP99	Cfap99
FOXN1	Foxn1
CALB2	Calb2
	
